Granularity,Start Date,End Date,Store Name,Store ID,Business ID,Merchant Supplied ID,Gross Sales,Total Orders Including Cancelled Orders,Total Delivered or Picked Up Orders,AOV,Total Commission,Total Promotion Fees | (for historical reference only),Total Promotion Sales | (for historical reference only),Total Ad Fees | (for historical reference only),Total Ad Sales | (for historical reference only),Currency
Day of 2024-05-30,2024-05-30,2024-05-30,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,1053.09,51,51,20.65,133.48,0.00,0.00,3.00,15.29,USD
Day of 2024-05-30,2024-05-30,2024-05-30,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,492.03,23,23,21.39,60.70,0.00,0.00,0.00,0.00,USD
Day of 2024-05-30,2024-05-30,2024-05-30,McDonald's (2401-TURNERSVILLE),946258,5579,2401,516.86,20,20,25.84,66.65,0.00,0.00,0.00,0.00,USD
Day of 2024-05-30,2024-05-30,2024-05-30,McDonald's (4592-OCEAN CITY),659406,5579,4592,176.57,10,10,17.66,22.64,0.00,0.00,0.00,0.00,USD
Day of 2024-05-30,2024-05-30,2024-05-30,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1211.89,52,52,23.31,164.26,0.00,0.00,0.00,0.00,USD
Day of 2024-05-29,2024-05-29,2024-05-29,McDonald's (12008-CROSS KEYS),946236,5579,12008,656.35,34,34,19.30,89.07,0.00,0.00,0.00,0.00,USD
Day of 2024-05-29,2024-05-29,2024-05-29,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1553.88,75,75,20.72,197.13,0.00,0.00,3.00,12.87,USD
Day of 2024-05-29,2024-05-29,2024-05-29,McDonald's (18170-NO WOODBURY),946241,5579,18170,1136.89,49,49,23.20,140.82,0.00,0.00,3.00,5.79,USD
Day of 2024-05-29,2024-05-29,2024-05-29,McDonald's (18576-WINSLOW),946252,5579,18576,951.98,47,47,20.25,126.31,7.19,24.84,0.00,0.00,USD
Day of 2024-05-29,2024-05-29,2024-05-29,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,835.82,38,38,22.00,108.79,0.00,0.00,3.00,11.98,USD
Day of 2024-05-29,2024-05-29,2024-05-29,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,544.94,23,23,23.69,65.35,0.00,0.00,0.00,0.00,USD
Day of 2024-05-29,2024-05-29,2024-05-29,McDonald's (2401-TURNERSVILLE),946258,5579,2401,358.50,18,18,19.92,45.33,0.00,0.00,3.00,12.98,USD
Day of 2024-05-29,2024-05-29,2024-05-29,McDonald's (4592-OCEAN CITY),659406,5579,4592,297.32,15,14,19.82,37.36,0.00,0.00,0.00,0.00,USD
Day of 2024-05-29,2024-05-29,2024-05-29,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1281.32,65,65,19.71,162.56,0.00,0.00,0.00,0.00,USD
Day of 2024-05-28,2024-05-28,2024-05-28,McDonald's (12008-CROSS KEYS),946236,5579,12008,438.56,23,23,19.07,58.88,0.00,0.00,0.00,0.00,USD
Day of 2024-05-28,2024-05-28,2024-05-28,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1199.86,63,63,19.05,139.18,0.00,0.00,3.00,43.23,USD
Day of 2024-05-28,2024-05-28,2024-05-28,McDonald's (18170-NO WOODBURY),946241,5579,18170,932.71,45,45,20.73,108.18,0.00,0.00,0.00,0.00,USD
Day of 2024-05-28,2024-05-28,2024-05-28,McDonald's (18576-WINSLOW),946252,5579,18576,805.72,41,41,19.65,93.46,0.00,0.00,3.00,23.34,USD
Day of 2024-05-28,2024-05-28,2024-05-28,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,1008.75,50,50,20.18,127.91,7.79,42.85,0.00,0.00,USD
Day of 2024-05-28,2024-05-28,2024-05-28,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,377.44,17,17,22.20,43.76,0.00,0.00,0.00,0.00,USD
Day of 2024-05-28,2024-05-28,2024-05-28,McDonald's (2401-TURNERSVILLE),946258,5579,2401,430.91,23,23,18.74,49.99,0.00,0.00,0.00,0.00,USD
Day of 2024-05-28,2024-05-28,2024-05-28,McDonald's (4592-OCEAN CITY),659406,5579,4592,215.81,12,12,17.98,25.04,0.00,0.00,0.00,0.00,USD
Day of 2024-05-28,2024-05-28,2024-05-28,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,707.10,40,40,17.68,82.04,0.00,0.00,0.00,0.00,USD
Day of 2024-05-27,2024-05-27,2024-05-27,McDonald's (12008-CROSS KEYS),946236,5579,12008,741.14,33,33,22.46,94.37,43.14,220.60,0.00,0.00,USD
Day of 2024-05-27,2024-05-27,2024-05-27,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,2134.94,95,94,22.47,230.16,150.99,504.13,0.00,0.00,USD
Day of 2024-05-27,2024-05-27,2024-05-27,McDonald's (18170-NO WOODBURY),946241,5579,18170,1228.73,56,56,21.94,131.64,94.07,434.55,0.00,0.00,USD
Day of 2024-05-27,2024-05-27,2024-05-27,McDonald's (18576-WINSLOW),946252,5579,18576,1189.84,58,57,20.51,128.87,79.09,282.35,0.00,0.00,USD
Day of 2024-05-27,2024-05-27,2024-05-27,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,1335.08,62,62,21.53,161.50,107.85,461.19,0.00,0.00,USD
Day of 2024-05-27,2024-05-27,2024-05-27,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,556.94,27,27,20.63,61.27,28.76,105.55,3.00,24.84,USD
Day of 2024-05-27,2024-05-27,2024-05-27,McDonald's (2401-TURNERSVILLE),946258,5579,2401,704.07,33,33,21.34,74.15,64.71,235.60,0.00,0.00,USD
Day of 2024-05-27,2024-05-27,2024-05-27,McDonald's (4592-OCEAN CITY),659406,5579,4592,471.74,20,20,23.59,51.39,28.76,88.63,3.00,39.33,USD
Day of 2024-05-27,2024-05-27,2024-05-27,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1647.93,68,68,24.23,179.51,100.66,444.91,0.00,0.00,USD
Day of 2024-05-26,2024-05-26,2024-05-26,McDonald's (12008-CROSS KEYS),946236,5579,12008,881.75,38,38,23.20,104.75,79.09,274.74,3.00,18.46,USD
Day of 2024-05-26,2024-05-26,2024-05-26,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,2064.32,95,94,21.73,226.11,115.04,484.58,3.00,29.13,USD
Day of 2024-05-26,2024-05-26,2024-05-26,McDonald's (18170-NO WOODBURY),946241,5579,18170,1092.37,49,49,22.29,118.38,71.90,257.65,3.00,30.31,USD
Day of 2024-05-26,2024-05-26,2024-05-26,McDonald's (18576-WINSLOW),946252,5579,18576,1642.14,75,75,21.90,177.22,115.04,502.31,0.00,0.00,USD
Day of 2024-05-26,2024-05-26,2024-05-26,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,1222.81,52,52,23.52,148.63,64.71,320.84,3.00,7.98,USD
Day of 2024-05-26,2024-05-26,2024-05-26,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,592.05,23,23,25.74,62.86,50.33,225.31,0.00,0.00,USD
Day of 2024-05-26,2024-05-26,2024-05-26,McDonald's (2401-TURNERSVILLE),946258,5579,2401,728.02,27,27,26.96,80.28,35.95,150.91,3.00,17.56,USD
Day of 2024-05-26,2024-05-26,2024-05-26,McDonald's (4592-OCEAN CITY),659406,5579,4592,1113.18,46,46,24.20,120.80,71.90,297.74,0.00,0.00,USD
Day of 2024-05-26,2024-05-26,2024-05-26,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1520.11,61,61,24.92,164.69,100.66,389.78,3.00,23.58,USD
Day of 2024-05-25,2024-05-25,2024-05-25,McDonald's (12008-CROSS KEYS),946236,5579,12008,652.70,29,29,22.51,82.60,28.76,99.94,0.00,0.00,USD
Day of 2024-05-25,2024-05-25,2024-05-25,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1870.11,78,76,23.98,202.77,122.23,492.88,0.00,0.00,USD
Day of 2024-05-25,2024-05-25,2024-05-25,McDonald's (18170-NO WOODBURY),946241,5579,18170,1107.72,43,43,25.76,121.84,57.52,253.05,0.00,0.00,USD
Day of 2024-05-25,2024-05-25,2024-05-25,McDonald's (18576-WINSLOW),946252,5579,18576,1387.93,62,62,22.39,150.18,93.47,447.83,9.00,66.72,USD
Day of 2024-05-25,2024-05-25,2024-05-25,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,808.75,37,37,21.86,96.61,71.90,264.72,0.00,0.00,USD
Day of 2024-05-25,2024-05-25,2024-05-25,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,545.25,21,21,25.96,55.75,64.71,257.40,0.00,0.00,USD
Day of 2024-05-25,2024-05-25,2024-05-25,McDonald's (2401-TURNERSVILLE),946258,5579,2401,617.60,24,24,25.73,68.23,29.36,122.55,3.00,72.62,USD
Day of 2024-05-25,2024-05-25,2024-05-25,McDonald's (4592-OCEAN CITY),659406,5579,4592,1068.93,40,39,26.72,117.34,57.52,300.11,3.00,66.99,USD
Day of 2024-05-25,2024-05-25,2024-05-25,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1843.15,81,81,22.75,191.29,194.13,721.69,0.00,0.00,USD
Day of 2024-05-24,2024-05-24,2024-05-24,McDonald's (12008-CROSS KEYS),946236,5579,12008,1627.97,70,69,23.26,203.72,100.66,365.10,0.00,0.00,USD
Day of 2024-05-24,2024-05-24,2024-05-24,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,2034.74,94,94,21.65,218.49,150.99,632.63,15.00,83.05,USD
Day of 2024-05-24,2024-05-24,2024-05-24,McDonald's (18170-NO WOODBURY),946241,5579,18170,1447.11,58,57,24.95,156.97,101.26,417.56,3.00,13.57,USD
Day of 2024-05-24,2024-05-24,2024-05-24,McDonald's (18576-WINSLOW),946252,5579,18576,1384.36,58,58,23.87,151.43,79.09,341.93,0.00,0.00,USD
Day of 2024-05-24,2024-05-24,2024-05-24,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,1122.01,53,52,21.17,131.80,93.47,369.43,3.00,13.09,USD
Day of 2024-05-24,2024-05-24,2024-05-24,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,728.65,25,25,29.15,81.18,28.76,145.77,0.00,0.00,USD
Day of 2024-05-24,2024-05-24,2024-05-24,McDonald's (2401-TURNERSVILLE),946258,5579,2401,237.56,14,9,16.97,25.03,21.57,69.57,0.00,0.00,USD
Day of 2024-05-24,2024-05-24,2024-05-24,McDonald's (4592-OCEAN CITY),659406,5579,4592,693.08,31,29,22.36,75.40,43.14,184.96,3.00,23.26,USD
Day of 2024-05-24,2024-05-24,2024-05-24,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1572.35,71,71,22.15,170.75,100.66,386.38,0.00,0.00,USD
Day of 2024-05-23,2024-05-23,2024-05-23,McDonald's (12008-CROSS KEYS),946236,5579,12008,545.33,31,31,17.59,72.66,0.00,0.00,0.00,0.00,USD
Day of 2024-05-23,2024-05-23,2024-05-23,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1249.70,58,58,21.55,159.59,14.98,87.50,3.00,33.27,USD
Day of 2024-05-23,2024-05-23,2024-05-23,McDonald's (18170-NO WOODBURY),946241,5579,18170,1034.81,59,59,17.54,133.81,0.00,0.00,3.00,17.17,USD
Day of 2024-05-23,2024-05-23,2024-05-23,McDonald's (18576-WINSLOW),946252,5579,18576,1538.06,84,84,18.31,216.68,0.00,0.00,6.00,32.53,USD
Day of 2024-05-23,2024-05-23,2024-05-23,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,1006.28,49,49,20.54,123.03,7.19,26.44,0.00,0.00,USD
Day of 2024-05-23,2024-05-23,2024-05-23,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,376.59,19,19,19.82,42.41,14.38,44.96,0.00,0.00,USD
Day of 2024-05-23,2024-05-23,2024-05-23,McDonald's (2401-TURNERSVILLE),946258,5579,2401,612.91,32,32,19.15,75.85,7.19,31.45,0.00,0.00,USD
Day of 2024-05-23,2024-05-23,2024-05-23,McDonald's (4592-OCEAN CITY),659406,5579,4592,366.09,17,17,21.53,45.02,0.00,0.00,0.00,0.00,USD
Day of 2024-05-23,2024-05-23,2024-05-23,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1395.89,64,62,21.81,187.55,0.00,0.00,0.00,0.00,USD
Day of 2024-05-22,2024-05-22,2024-05-22,McDonald's (12008-CROSS KEYS),946236,5579,12008,440.36,25,25,17.61,58.97,0.00,0.00,0.00,0.00,USD
Day of 2024-05-22,2024-05-22,2024-05-22,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1243.19,68,68,18.28,159.36,0.00,0.00,3.00,13.05,USD
Day of 2024-05-22,2024-05-22,2024-05-22,McDonald's (18170-NO WOODBURY),946241,5579,18170,818.96,41,41,19.97,109.21,0.00,0.00,3.00,22.56,USD
Day of 2024-05-22,2024-05-22,2024-05-22,McDonald's (18576-WINSLOW),946252,5579,18576,950.01,47,47,20.21,131.72,7.79,24.27,0.00,0.00,USD
Day of 2024-05-22,2024-05-22,2024-05-22,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,1086.90,52,52,20.90,137.84,0.00,0.00,0.00,0.00,USD
Day of 2024-05-22,2024-05-22,2024-05-22,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,468.93,23,23,20.39,58.26,0.00,0.00,0.00,0.00,USD
Day of 2024-05-22,2024-05-22,2024-05-22,McDonald's (2401-TURNERSVILLE),946258,5579,2401,381.16,17,17,22.42,48.01,7.19,19.76,0.00,0.00,USD
Day of 2024-05-22,2024-05-22,2024-05-22,McDonald's (4592-OCEAN CITY),659406,5579,4592,377.67,15,15,25.18,49.75,0.00,0.00,0.00,0.00,USD
Day of 2024-05-22,2024-05-22,2024-05-22,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1275.00,64,64,19.92,167.04,7.19,29.13,0.00,0.00,USD
Day of 2024-05-21,2024-05-21,2024-05-21,McDonald's (12008-CROSS KEYS),946236,5579,12008,641.25,31,30,20.69,85.42,0.00,0.00,3.00,29.38,USD
Day of 2024-05-21,2024-05-21,2024-05-21,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1079.51,53,53,20.37,134.09,14.38,82.52,6.00,39.12,USD
Day of 2024-05-21,2024-05-21,2024-05-21,McDonald's (18170-NO WOODBURY),946241,5579,18170,998.93,49,49,20.39,130.74,0.00,0.00,3.00,17.28,USD
Day of 2024-05-21,2024-05-21,2024-05-21,McDonald's (18576-WINSLOW),946252,5579,18576,768.46,39,39,19.70,111.36,0.00,0.00,3.00,48.57,USD
Day of 2024-05-21,2024-05-21,2024-05-21,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,1206.53,56,56,21.55,152.47,0.00,0.00,0.00,0.00,USD
Day of 2024-05-21,2024-05-21,2024-05-21,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,490.29,21,21,23.35,63.03,0.00,0.00,3.00,29.16,USD
Day of 2024-05-21,2024-05-21,2024-05-21,McDonald's (2401-TURNERSVILLE),946258,5579,2401,405.27,18,18,22.52,51.35,0.00,0.00,0.00,0.00,USD
Day of 2024-05-21,2024-05-21,2024-05-21,McDonald's (4592-OCEAN CITY),659406,5579,4592,54.69,3,3,18.23,7.28,0.00,0.00,0.00,0.00,USD
Day of 2024-05-21,2024-05-21,2024-05-21,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1327.18,67,67,19.81,173.21,7.79,47.36,3.00,12.08,USD
Day of 2024-05-20,2024-05-20,2024-05-20,McDonald's (12008-CROSS KEYS),946236,5579,12008,498.74,25,25,19.95,65.54,0.00,0.00,3.00,24.10,USD
Day of 2024-05-20,2024-05-20,2024-05-20,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1545.59,72,72,21.47,205.08,0.00,0.00,0.00,0.00,USD
Day of 2024-05-20,2024-05-20,2024-05-20,McDonald's (18170-NO WOODBURY),946241,5579,18170,883.73,44,44,20.08,113.25,0.00,0.00,0.00,0.00,USD
Day of 2024-05-20,2024-05-20,2024-05-20,McDonald's (18576-WINSLOW),946252,5579,18576,790.86,45,43,17.57,111.45,7.19,37.76,0.00,0.00,USD
Day of 2024-05-20,2024-05-20,2024-05-20,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,894.37,44,44,20.33,107.76,0.00,0.00,0.00,0.00,USD
Day of 2024-05-20,2024-05-20,2024-05-20,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,447.09,24,24,18.63,54.82,0.00,0.00,3.00,12.89,USD
Day of 2024-05-20,2024-05-20,2024-05-20,McDonald's (2401-TURNERSVILLE),946258,5579,2401,508.92,22,22,23.13,65.57,0.00,0.00,0.00,0.00,USD
Day of 2024-05-20,2024-05-20,2024-05-20,McDonald's (4592-OCEAN CITY),659406,5579,4592,175.25,10,10,17.53,22.60,0.00,0.00,0.00,0.00,USD
Day of 2024-05-20,2024-05-20,2024-05-20,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1245.50,58,58,21.47,162.78,7.19,26.27,3.00,14.83,USD
Day of 2024-05-19,2024-05-19,2024-05-19,McDonald's (12008-CROSS KEYS),946236,5579,12008,1274.33,58,58,21.97,165.24,28.95,136.57,0.00,0.00,USD
Day of 2024-05-19,2024-05-19,2024-05-19,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1709.06,80,80,21.36,219.00,40.53,210.19,0.00,0.00,USD
Day of 2024-05-19,2024-05-19,2024-05-19,McDonald's (18170-NO WOODBURY),946241,5579,18170,1151.91,55,54,20.94,145.68,30.95,114.79,0.00,0.00,USD
Day of 2024-05-19,2024-05-19,2024-05-19,McDonald's (18576-WINSLOW),946252,5579,18576,1868.10,87,87,21.47,265.19,0.00,0.00,0.00,0.00,USD
Day of 2024-05-19,2024-05-19,2024-05-19,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,1423.80,60,60,23.73,176.45,17.37,94.42,0.00,0.00,USD
Day of 2024-05-19,2024-05-19,2024-05-19,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,799.75,32,31,24.99,101.92,11.58,49.93,0.00,0.00,USD
Day of 2024-05-19,2024-05-19,2024-05-19,McDonald's (2401-TURNERSVILLE),946258,5579,2401,609.76,32,32,19.06,78.55,7.79,39.15,0.00,0.00,USD
Day of 2024-05-19,2024-05-19,2024-05-19,McDonald's (4592-OCEAN CITY),659406,5579,4592,173.06,8,8,21.63,21.88,0.00,0.00,0.00,0.00,USD
Day of 2024-05-19,2024-05-19,2024-05-19,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1544.75,77,76,20.06,194.75,40.53,197.84,0.00,0.00,USD
Day of 2024-05-18,2024-05-18,2024-05-18,McDonald's (12008-CROSS KEYS),946236,5579,12008,600.03,31,31,19.36,77.69,0.00,0.00,0.00,0.00,USD
Day of 2024-05-18,2024-05-18,2024-05-18,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,2132.37,100,100,21.32,260.86,63.69,255.57,6.00,45.79,USD
Day of 2024-05-18,2024-05-18,2024-05-18,McDonald's (18170-NO WOODBURY),946241,5579,18170,1500.89,61,61,24.60,192.14,21.37,77.93,0.00,0.00,USD
Day of 2024-05-18,2024-05-18,2024-05-18,McDonald's (18576-WINSLOW),946252,5579,18576,1843.40,88,88,20.95,250.79,36.74,149.35,3.00,16.12,USD
Day of 2024-05-18,2024-05-18,2024-05-18,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,1313.84,56,56,23.46,159.27,57.90,344.28,0.00,0.00,USD
Day of 2024-05-18,2024-05-18,2024-05-18,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,559.68,24,23,23.32,69.63,13.58,60.72,0.00,0.00,USD
Day of 2024-05-18,2024-05-18,2024-05-18,McDonald's (2401-TURNERSVILLE),946258,5579,2401,653.64,26,26,25.14,81.68,11.58,74.15,6.00,44.85,USD
Day of 2024-05-18,2024-05-18,2024-05-18,McDonald's (4592-OCEAN CITY),659406,5579,4592,426.00,17,16,25.06,54.01,5.79,24.74,3.00,22.50,USD
Day of 2024-05-18,2024-05-18,2024-05-18,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1837.57,83,83,22.14,235.53,46.32,310.32,6.00,52.35,USD
Day of 2024-05-17,2024-05-17,2024-05-17,McDonald's (12008-CROSS KEYS),946236,5579,12008,776.94,34,34,22.85,99.67,28.95,146.58,0.00,0.00,USD
Day of 2024-05-17,2024-05-17,2024-05-17,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1947.18,90,88,21.64,239.79,53.51,310.57,9.00,79.25,USD
Day of 2024-05-17,2024-05-17,2024-05-17,McDonald's (18170-NO WOODBURY),946241,5579,18170,1163.48,52,52,22.37,144.89,36.14,186.58,6.00,48.89,USD
Day of 2024-05-17,2024-05-17,2024-05-17,McDonald's (18576-WINSLOW),946252,5579,18576,1482.67,71,71,20.88,208.55,17.37,91.46,0.00,0.00,USD
Day of 2024-05-17,2024-05-17,2024-05-17,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,1151.97,56,55,20.57,136.17,28.95,127.17,3.00,18.78,USD
Day of 2024-05-17,2024-05-17,2024-05-17,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,775.48,33,33,23.50,93.43,23.16,105.27,3.00,18.78,USD
Day of 2024-05-17,2024-05-17,2024-05-17,McDonald's (2401-TURNERSVILLE),946258,5579,2401,515.89,28,28,18.42,60.53,28.95,134.08,3.00,14.29,USD
Day of 2024-05-17,2024-05-17,2024-05-17,McDonald's (4592-OCEAN CITY),659406,5579,4592,366.91,19,18,19.31,46.03,11.58,50.91,3.00,30.43,USD
Day of 2024-05-17,2024-05-17,2024-05-17,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1774.67,77,77,23.05,222.27,65.09,357.63,9.00,47.14,USD
Day of 2024-05-16,2024-05-16,2024-05-16,McDonald's (12008-CROSS KEYS),946236,5579,12008,509.19,28,28,18.19,66.73,5.79,21.77,3.00,12.89,USD
Day of 2024-05-16,2024-05-16,2024-05-16,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1555.51,78,78,19.94,193.28,52.11,282.41,3.00,14.97,USD
Day of 2024-05-16,2024-05-16,2024-05-16,McDonald's (18170-NO WOODBURY),946241,5579,18170,1086.48,54,53,20.12,133.48,24.56,121.49,6.00,31.97,USD
Day of 2024-05-16,2024-05-16,2024-05-16,McDonald's (18576-WINSLOW),946252,5579,18576,1305.72,65,64,20.09,181.17,40.53,209.97,9.00,59.63,USD
Day of 2024-05-16,2024-05-16,2024-05-16,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,1116.61,56,56,19.94,134.60,28.95,125.00,6.00,28.55,USD
Day of 2024-05-16,2024-05-16,2024-05-16,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,412.23,18,18,22.90,49.38,17.37,70.45,0.00,0.00,USD
Day of 2024-05-16,2024-05-16,2024-05-16,McDonald's (2401-TURNERSVILLE),946258,5579,2401,398.95,20,20,19.95,47.34,11.58,42.34,0.00,0.00,USD
Day of 2024-05-16,2024-05-16,2024-05-16,McDonald's (4592-OCEAN CITY),659406,5579,4592,287.97,10,10,28.80,34.52,5.79,38.08,0.00,0.00,USD
Day of 2024-05-16,2024-05-16,2024-05-16,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1663.03,75,75,22.17,212.23,47.72,267.73,9.00,95.89,USD
Day of 2024-05-15,2024-05-15,2024-05-15,McDonald's (12008-CROSS KEYS),946236,5579,12008,510.39,25,24,20.42,63.85,28.95,157.10,0.00,0.00,USD
Day of 2024-05-15,2024-05-15,2024-05-15,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1461.48,75,75,19.49,178.08,61.90,286.57,3.00,14.77,USD
Day of 2024-05-15,2024-05-15,2024-05-15,McDonald's (18170-NO WOODBURY),946241,5579,18170,1112.03,55,55,20.22,137.51,28.95,128.70,0.00,0.00,USD
Day of 2024-05-15,2024-05-15,2024-05-15,McDonald's (18576-WINSLOW),946252,5579,18576,1181.38,61,61,19.37,160.36,34.74,152.91,0.00,0.00,USD
Day of 2024-05-15,2024-05-15,2024-05-15,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,1210.94,58,58,20.88,147.07,47.72,218.62,3.00,18.58,USD
Day of 2024-05-15,2024-05-15,2024-05-15,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,518.78,18,18,28.82,64.24,11.58,87.40,0.00,0.00,USD
Day of 2024-05-15,2024-05-15,2024-05-15,McDonald's (2401-TURNERSVILLE),946258,5579,2401,500.68,25,25,20.03,63.46,11.58,48.13,3.00,14.77,USD
Day of 2024-05-15,2024-05-15,2024-05-15,McDonald's (4592-OCEAN CITY),659406,5579,4592,265.26,11,11,24.11,34.36,0.00,0.00,0.00,0.00,USD
Day of 2024-05-15,2024-05-15,2024-05-15,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1475.86,68,68,21.70,194.83,23.16,143.98,0.00,0.00,USD
Day of 2024-05-14,2024-05-14,2024-05-14,McDonald's (12008-CROSS KEYS),946236,5579,12008,623.44,28,28,22.27,79.73,28.95,129.83,0.00,0.00,USD
Day of 2024-05-14,2024-05-14,2024-05-14,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1334.49,78,78,17.11,160.20,65.69,261.58,6.00,28.86,USD
Day of 2024-05-14,2024-05-14,2024-05-14,McDonald's (18170-NO WOODBURY),946241,5579,18170,991.38,54,54,18.36,117.79,70.88,286.48,3.00,36.95,USD
Day of 2024-05-14,2024-05-14,2024-05-14,McDonald's (18576-WINSLOW),946252,5579,18576,1023.13,51,51,20.06,140.01,28.95,121.48,0.00,0.00,USD
Day of 2024-05-14,2024-05-14,2024-05-14,"McDonald's (21452 - RT 545, BROWNS MILLS)",1544237,5579,21452,910.79,44,43,20.70,109.39,40.53,252.00,0.00,0.00,USD
Day of 2024-05-14,2024-05-14,2024-05-14,McDonald's (22137 - WRIGHTSTOWN),1544219,5579,22137,393.28,21,20,18.73,50.67,0.00,0.00,0.00,0.00,USD
Day of 2024-05-14,2024-05-14,2024-05-14,McDonald's (2401-TURNERSVILLE),946258,5579,2401,518.86,24,24,21.62,65.02,5.79,33.96,0.00,0.00,USD
Day of 2024-05-14,2024-05-14,2024-05-14,McDonald's (4592-OCEAN CITY),659406,5579,4592,128.74,8,8,16.09,15.99,0.00,0.00,0.00,0.00,USD
Day of 2024-05-14,2024-05-14,2024-05-14,McDonald's (4884-WILLIAMSTOWN),946269,5579,4884,1473.01,69,69,21.35,191.28,34.74,204.22,6.00,35.03,USD
Day of 2024-05-13,2024-05-13,2024-05-13,McDonald's (12008-CROSS KEYS),946236,5579,12008,338.40,15,15,22.56,45.39,0.00,0.00,0.00,0.00,USD
Day of 2024-05-13,2024-05-13,2024-05-13,McDonald's (1447-LINDNWLD-W HORSE),657157,5579,1447,1613.60,79,79,20.43,193.13,84.46,416.32,3.00,21.74,USD
Day of 2024-05-13,2024-05-13,2024-05-13,McDonald's (18170-NO WOODBURY),946241,5579,18170,979.92,47,47,20.85,124.57,52.11,297.77,3.00,5.99,USD
Day of 2024-05-13,2024-05-13,2024-05-13,McDonald's (18576-WINSLOW),946252,5579,18576,1210.76,64,63,18.92,166.21,47.72,215.66,6.00,26.24,USD
